accept,text 
1, من sp داشت فروخت و این را گرفت دوربین sp بعد از یک مدت افتضاح عمل کرد ولی این عالیه مخصوصا وقت خواست درون عکس منظره بیشتری بی فیلم آن را بر داشت خیلی خوب هست اندازه ش خیلی خوب هست من که راضی و کم از لپ تاپ را استفاده داشت در کل باید گفت واقعا خیلی خوب هست گزینه خوبی هست برای یک فبلت سفید هست خیلی خوشگل هست 
0, با کم از این بهتر از آن را قیمت کرد خرید 
1, راضی از او دو سیم خوب هست رایتل و همراه اول هردو جواب داد فقط کاش و ای کاش otg داشت 
1, من این گوشی را دو روز کرد خرید از همه چیز بجز باطری راضی نور صفحه را آخر کم تا کرد و با استفاده متوسط یروز بیشتر شارژ نگه نداشت 
1, این گوشی خیلی خوب هست من از دوربین خیلی راضی حتی با این که زوم کرد باز هم با وضوح نشان داد بزرگ اصلا اذیت نکرد از بازی مشکل نظر نداشت من آن را دروید ماست وانت به‌راحتی کرد باتری خیلی خوب هست کلا از او راضی آن را دوم خیلی خوب هست واقعا من متعجب بازی کرد دید 
1, من هم ۳ روزه این گوشی را خرید ۲ سیم کارت که عالیه و مشکل نداشت در کل گفت که همه چیز عالیه حتی شارژ نگهداری فقد ١ چیز ضعیفه که کاش بالا بود که روز که اگر ١۲۸۰ ۷۲۰ بود خیلی بهتر از این کرد در کل بجز روز همه چیز عالیه عالیه 
1, من دو روز خرید واقعا گوشی خوبی هست 
1, من یک هفته‌ای سلام کرد که این گوشی را خرید واقعا عالیه از تجربه خودم خواست گفت اول از صفحه نمایش گفت با وجود اینکه گفت متوسط را به بالا است اما من گفت خیلی خوب هست سرعت عمل کرد دستور فوق العادس تاچ این گوشی حرف نداشت و از S۳ بهتر هست باتری هست خیلی خوب هست در کل راضی خواست خرید شک نکرد 
0, اسلام از نظر من این گوشی گوشی جالب کلا فبلت‌ها چیز خوبی‌ آخر چه کاری هست یا تلفن همراه خرید یا تبلت از نظر من galaxy tab ۸ ١ سال ۲۰١۴ بهتر هست 
0, اصلا با این نیارزید قیمت کرد به جای این Xperia Z lg g pro asus fonepad note ۶ یا حتی lumia ۹۲۵ خرید که همه آن از همه لحاظ دوربین چیپس کیفیت ساخت طراح صفحه نمایش و از این بهتر هست 
0, به نظر من sony xperia z خیلیى از این سر تره خود رفت تحقیق کرد 
0, به دوستان ۲ ماهی سلام کرد که این گوشی را داشت ذکر چند نکته مهمه ١ این گوشی otg را ساپورت نکرد متاسفانه ۲ صورت استفاده همزه از ۲ سیم مخصوصا سیم رایتل با توجه به پرش آنتن این اپراتور باتری خیلی زاد شارژ تمام کرد در حد یک یا دو روز ۳ فارسی را ساپورت کرد ۴ صفحه نمایش اول که گرفت بدجور تو ذوق زد ولی کم کم به آن عادت کرد ۵ رادیو داشت 
1, با سلام خدمت همه دوستان عزیز من ١ ماهه این گوشی را خرید از همه آن را چه راضی فقط باتری حال را گرفت روز ١ باید شارژ بار کرد در‌صورتی که اصلا کار زیاد از او نکشت نهایت پیج فی با او چک کرد و اس‌ام‌اس دمید خواست پرسید مال شما هم این هست یا فقط مال ننهاد که زاد خالی می اگر فقط مال من مشکل باید چک کرد بدون گارانتی هم آن را هست ممنون کرد اگر جواب داد 
1, آرش رنجبر اره فارسی هم پشتیبانی کرد و خود هست گوشی هم فارسی کرد هر سوال درباره این گوشی داشت پرسید من خودم به شخصه جواب 
1, الان یک چیز حد هست ۵ ماهه که این گوشی را داشت خیلی گوشی عالیه آیه فقط کمی صفحه نمایش مردس ولی بس گوشی خوبی هست 
0, واقعا آس ۳ یا sony zr یا lg ۴۴xhd یا htc one دربرابر این رز خرید داشت 
1, واقعا سامسونگ چه فکر کرد درباره رزولوشن سایز صفحه نمایش ۵ ۸ اینچ دارا رزولوشن ۵۴۰ ۹۶۰ از مانیتور لپپتاپ من بزرگ هست آن وقت رزولوشن کم هست گوشی بسیار خوبی هست از لحاظ باتری و سی پی یا و رم و کیفیت صفحه و دوربین و اما واقعا از لحاظ رزولوشن مسخ 
1, سلام من سه هفته هست که این گوشی را داشت از نظر اندازه و قیافه رضایت بخش هست من خودم قبل از خرید یکم باتری شک به خاطر داشت که خرید یا نه اما الان که این گوشی را داشت با روز ۲ ساعت بازی و ۳ ۴ با اینترنت حدودا ۳ الی چهار روز شارژ داد کار کرد که فوق‌العاده است البته خاطر نشان کرد که من نور گوشی را کاملا کم کرد و به حداقعل رساند زیاد شارژ خالی تا نکرد شاید کرد صفحه گوشی خیلی تاریک فکر کرد اما این نهست چند دقیقه که با نور کم کار کرد عادت کرد این گوشی یک قابلیت خوبی داشت این هست که خود حالت را به نام دخیره‌ی نیرو یا صرفه‌جویی در شارژ که با فعال کرد این قابلیت میزان شارژ بیشتر نگهداری کرد و توصیه کرد وای فای را همیشه در حالت روشن نگذارد اگر روز ۳ ساعت وای فای روشن بود و با گوشی کار کرد سه روز و نصف را حتما شارژ نگه داشت با نور کم هر هم که شارژ گوشی خالی کرد ۲ ساعت و نیم طول کشت دوباره پر تا کرد البته این را هم گفت که اگر در حین شارژ کرد با گوشی کار کرد به‌درستی شارژ نکرد در رابطه با دوربین گوشی به نظر من با نو تو برابری کرد اما به آس فار نرسید دوبین آس فار ١۳و دوربین نگایید هشت هست و این را هم اضافه کرد که قابلیت نرم‌افزاری دوربین آس فار را کاملا نداشت در بخش تنظیم هم چیز بسیار که واقعا کاربرد پردازنده گوشی هم قوی هست و من تابحال حد ۲۵ تا بازی رفت آن نصب کرد و تاحالا یک هم هنگ نکرد و این حال که شاهد هنگ کرد نو تو با همین میزان بازی نصب رفت حافظه بود ام در رابطه با سیم هم باید گفت که این گوشی میکرو سیم خورد یعنی باید خود دور سیم را برد کوچک تا کرد دوستان که گفت بود این گوشی هنگ کرد مال من این طوری نکرد از گر هست به نظر من نسبت به قیمت بهتر هست در کل گوشی خوبی هست و به قیمت ارزید البته من اطلاعاتی در رابطه با گوشی قدرتمند سونی نداشت که مقایسه کرد اما این گوشی با توجه به اندازه واقعا قدرتمند و ارزشمند هست من خودم رنگ سفید را داشت که واقعا زیبا است اگر کس اطلاع بیشتری خواست به این آدرس ایمیل زد راهنما تا کرد یا تو همین دی کالا برای من نظر گذارد من خودم یک سال تحقیق کرد تا با قیمت ١ الی ا و ۲۰۰ یک گوشی خوب خرید سرعت و تاچ این گوشی هم واقعا بالا و رضایت بخش هست بخش نرم‌افزاری و سخت‌افزاری هم عالیه ابععاد گوش هم به این صورت هست طالش ١۶ سانتی متر هست و عرض ۸ سانتی متر هست به نظر من از مدل ۶ ۳ بهتر هست چون همین خیلی بزرگ هست چه رسید به ۶ ۳ کیفیت پخش آهنگ هم بط که انگار تو کنسرت 
